danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
0.688,0.954,-2.464,1,0.0625,0.558,0.00308,0.0685,0.968,181.973,0,0,0,0,0,0,0,1,0,0,0,0
0.471,0.309,-8.864,1,0.0425,0.814,0.0,0.118,0.424,117.25,0,1,0,0,0,0,0,0,0,0,0,0
0.236,0.108,-16.376,0,0.0369,0.861,0.934,0.127,0.0631,119.983,1,0,0,0,0,0,0,0,0,0,0,0
0.216,0.986,-4.2,1,0.117,1.21e-05,0.329,0.669,0.142,113.09,0,0,0,0,0,0,1,0,0,0,0,0
0.277,0.182,-19.69,0,0.034,0.492,0.782,0.125,0.0357,96.008,0,0,1,0,0,0,0,0,0,0,0,0
0.644,0.696,-11.327,1,0.0431,0.131,0.626,0.101,0.202,123.008,0,0,0,0,0,0,0,0,0,0,1,0
0.592,0.704,-10.531,0,0.0437,0.00274,0.0678,0.735,0.169,127.101,0,0,0,0,0,0,0,0,0,0,1,0
0.114,0.158,-19.721,1,0.0443,0.129,0.955,0.116,0.0279,151.075,0,1,0,0,0,0,0,0,0,0,0,0
0.545,0.587,-4.842,1,0.0634,0.414,0.0,0.224,0.359,123.107,0,0,1,0,0,0,0,0,0,0,0,0
0.55,0.481,-9.296,0,0.037,0.598,0.0,0.151,0.211,110.277,0,1,0,0,0,0,0,0,0,0,0,0
0.488,0.865,-5.099,1,0.0355,0.183,3.3e-06,0.396,0.728,168.036,0,0,0,0,0,0,0,1,0,0,0,0
0.297,0.225,-15.776,1,0.0347,0.846,3.67e-06,0.0992,0.131,126.662,1,0,0,0,0,0,0,0,0,0,0,0
0.789,0.84,-8.457,0,0.061,0.178,0.0396,0.0602,0.697,120.076,0,0,0,0,1,0,0,0,0,0,0,0
0.659,0.83,-4.659,1,0.0445,0.588,0.0,0.111,0.937,127.014,0,0,0,0,0,1,0,0,0,0,0,0
0.893,0.671,-8.777,1,0.0619,0.646,0.2,0.117,0.933,99.998,0,0,0,0,0,0,0,0,0,0,0,1
0.653,0.421,-8.946,1,0.0313,0.6,0.0,0.084,0.712,75.971,0,1,0,0,0,0,0,0,0,0,0,0
0.267,0.119,-20.254,0,0.0412,0.971,0.898,0.12,0.0483,100.057,0,0,0,0,0,0,0,0,1,0,0,0
0.716,0.542,-6.195,1,0.304,0.358,0.0,0.106,0.571,77.502,0,0,0,0,0,0,0,0,0,0,0,1
0.683,0.217,-10.501,0,0.0562,0.788,0.889,0.0903,0.398,139.737,1,0,0,0,0,0,0,0,0,0,0,0
0.517,0.72,-8.044,0,0.0336,0.0131,0.867,0.0929,0.435,173.989,0,0,0,0,0,0,0,0,0,1,0,0
0.33,0.981,-5.213,0,0.0742,0.00259,4.49e-05,0.61,0.501,98.944,0,1,0,0,0,0,0,0,0,0,0,0
0.62,0.878,-9.064,1,0.0443,0.0264,0.776,0.235,0.708,129.236,0,0,0,0,0,0,0,0,0,1,0,0
0.768,0.893,-3.979,1,0.0426,0.358,0.0,0.254,0.927,133.058,0,1,0,0,0,0,0,0,0,0,0,0
0.618,0.443,-9.681,1,0.0526,0.469,0.0,0.0829,0.167,119.949,0,0,1,0,0,0,0,0,0,0,0,0
0.597,0.895,-4.225,0,0.173,0.0463,0.0,0.299,0.498,134.985,0,0,0,0,0,0,0,0,1,0,0,0
0.671,0.89,-3.711,0,0.0417,0.143,0.0,0.107,0.579,115.002,0,0,0,0,1,0,0,0,0,0,0,0
0.615,0.406,-12.619,1,0.0358,0.541,1.67e-05,0.0982,0.541,166.035,0,0,0,0,0,0,1,0,0,0,0,0
0.617,0.994,-1.518,1,0.0913,0.766,4.57e-05,0.252,0.598,100.082,0,0,0,0,0,1,0,0,0,0,0,0
0.749,0.552,-8.689,1,0.0343,0.00387,0.032,0.113,0.706,121.996,0,0,1,0,0,0,0,0,0,0,0,0
0.0624,0.417,-20.062,1,0.14,0.722,0.979,0.898,0.0386,73.258,0,0,0,0,0,0,0,0,0,0,0,1
0.455,0.4,-7.749,1,0.0293,0.546,0.0,0.0971,0.103,139.828,0,0,1,0,0,0,0,0,0,0,0,0
0.625,0.414,-8.7,1,0.0369,0.294,0.0,0.151,0.669,130.088,1,0,0,0,0,0,0,0,0,0,0,0
0.252,0.743,-13.831,1,0.0403,1.21e-05,0.869,0.635,0.357,133.303,0,1,0,0,0,0,0,0,0,0,0,0
0.305,0.947,-8.729,0,0.0842,2.64e-06,0.726,0.223,0.126,179.96,0,0,0,0,0,0,0,0,0,0,0,1
0.294,0.968,-4.562,0,0.148,6.9e-05,0.141,0.13,0.0387,96.346,1,0,0,0,0,0,0,0,0,0,0,0
0.863,0.651,-5.82,0,0.041,0.631,0.00257,0.109,0.783,150.001,0,0,1,0,0,0,0,0,0,0,0,0
0.634,0.426,-5.653,1,0.0345,0.839,0.0,0.0912,0.282,81.935,0,0,0,0,0,1,0,0,0,0,0,0
0.761,0.939,-2.714,0,0.0463,0.000797,0.724,0.317,0.218,127.998,0,0,0,0,1,0,0,0,0,0,0,0
0.554,0.338,-10.831,1,0.0298,0.644,0.0,0.0899,0.54,105.577,0,0,0,0,0,0,0,0,0,1,0,0
0.297,0.662,-9.355,0,0.112,0.0445,0.907,0.138,0.244,179.592,0,0,1,0,0,0,0,0,0,0,0,0
0.392,0.0506,-19.5,1,0.0445,0.99,0.921,0.101,0.101,67.305,0,0,0,1,0,0,0,0,0,0,0,0
0.584,0.613,-13.823,1,0.0418,0.113,0.855,0.108,0.0511,118.883,0,0,0,0,0,0,0,0,0,0,0,1
0.426,0.432,-9.667,1,0.0353,0.844,8.79e-05,0.13,0.615,77.004,1,0,0,0,0,0,0,0,0,0,0,0
0.224,0.239,-11.429,1,0.0343,0.382,0.000619,0.0865,0.0605,127.645,0,0,0,0,0,0,0,0,0,1,0,0
0.56,0.842,-6.284,0,0.0495,0.275,0.0,0.682,0.68,147.954,0,0,0,0,0,0,1,0,0,0,0,0
0.873,0.547,-8.059,0,0.0832,0.00864,1.07e-05,0.0773,0.713,149.997,0,0,0,0,0,1,0,0,0,0,0,0
0.204,0.956,-6.306,0,0.116,1.87e-05,0.0147,0.105,0.318,176.908,0,0,0,0,0,0,0,0,0,0,0,1
0.0,2.03e-05,-16.187,1,0.0,0.00385,0.903,0.921,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
0.533,0.865,-3.215,1,0.039,0.00101,0.0,0.894,0.235,113.364,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.000173,-27.962,1,0.0,0.945,0.108,0.105,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
0.607,0.782,-4.285,1,0.0295,0.000402,0.0,0.108,0.576,113.963,0,0,0,0,0,0,0,1,0,0,0,0
0.695,0.714,-4.386,1,0.0611,0.00374,0.000302,0.177,0.77,116.035,0,0,0,0,0,0,0,0,1,0,0,0
0.579,0.574,-5.935,0,0.0384,0.825,0.000103,0.107,0.798,120.123,0,0,0,0,1,0,0,0,0,0,0,0
0.473,0.882,-11.056,1,0.0352,0.0143,0.00279,0.166,0.461,147.04,0,0,0,0,0,0,1,0,0,0,0,0
0.505,0.943,-7.193,1,0.0462,2.65e-05,0.0504,0.36,0.828,149.953,0,0,0,0,0,0,1,0,0,0,0,0
0.98,0.413,-11.052,0,0.101,0.671,7.95e-05,0.17,0.764,119.993,0,0,0,0,0,0,0,0,1,0,0,0
0.635,0.701,-5.969,1,0.0268,0.253,4.91e-05,0.165,0.633,151.894,0,0,0,0,0,0,0,0,0,0,1,0
0.66,0.775,-4.926,1,0.172,0.0553,0.0,0.129,0.635,157.036,0,0,1,0,0,0,0,0,0,0,0,0
0.644,0.731,-10.372,0,0.0536,0.491,0.00239,0.709,0.872,110.467,0,0,0,0,0,1,0,0,0,0,0,0
0.625,0.917,-6.109,1,0.757,0.775,0.0,0.916,0.623,106.335,0,1,0,0,0,0,0,0,0,0,0,0
0.549,0.986,-2.666,1,0.28,0.0496,0.0,0.225,0.689,143.993,0,0,0,0,0,0,0,0,1,0,0,0
0.44,0.577,-5.952,0,0.0324,0.657,2.27e-06,0.0658,0.366,169.758,1,0,0,0,0,0,0,0,0,0,0,0
0.694,0.955,-3.818,1,0.106,0.000705,0.773,0.227,0.653,110.004,0,0,0,0,0,0,1,0,0,0,0,0
0.675,0.484,-8.389,1,0.0279,0.722,0.814,0.201,0.797,110.039,0,0,0,0,0,0,0,0,1,0,0,0
0.323,1.0,-23.759,1,0.0358,0.985,0.822,0.974,1e-05,114.101,0,0,0,0,0,0,1,0,0,0,0,0
0.417,0.36,-10.411,0,0.0434,0.875,0.000167,0.791,0.531,121.146,0,0,0,0,0,0,0,0,0,1,0,0
0.502,0.729,-6.233,1,0.0602,0.189,0.000284,0.337,0.207,95.999,0,0,0,0,0,0,0,1,0,0,0,0
0.806,0.685,-9.635,1,0.244,0.159,4.22e-05,0.33,0.873,96.943,1,0,0,0,0,0,0,0,0,0,0,0
0.279,0.386,-13.944,1,0.037,5.4e-05,0.926,0.111,0.0356,139.88,1,0,0,0,0,0,0,0,0,0,0,0
0.456,0.112,-20.62,0,0.0436,0.941,0.0017,0.129,0.33,89.011,0,0,0,0,0,0,0,1,0,0,0,0
0.728,0.962,-3.019,1,0.203,0.0115,0.000333,0.114,0.645,151.964,0,0,1,0,0,0,0,0,0,0,0,0
0.422,0.117,-13.659,1,0.0315,0.901,0.0,0.0546,0.231,77.202,0,0,0,0,0,0,0,0,0,0,0,1
0.485,0.602,-4.076,1,0.0271,0.163,0.0,0.0907,0.123,140.045,0,0,0,0,0,0,0,1,0,0,0,0
0.728,0.668,-7.203,0,0.0546,0.18,1.38e-06,0.916,0.604,118.995,0,0,0,0,0,0,1,0,0,0,0,0
0.689,0.728,-4.276,1,0.0501,0.412,1.19e-06,0.162,0.718,150.023,1,0,0,0,0,0,0,0,0,0,0,0
0.665,0.47,-13.376,0,0.0297,0.00646,0.36,0.812,0.567,140.434,0,0,0,0,0,1,0,0,0,0,0,0
0.705,0.695,-3.359,1,0.113,0.0112,0.0,0.691,0.44,169.987,0,0,0,0,0,0,0,0,0,0,0,1
0.703,0.739,-8.803,0,0.0412,0.0234,0.833,0.076,0.969,124.015,0,0,0,0,0,0,0,1,0,0,0,0
0.629,0.418,-14.52,1,0.036,0.179,0.828,0.0878,0.122,139.991,0,0,0,0,0,0,0,1,0,0,0,0
0.313,0.892,-4.254,1,0.103,1.69e-05,0.845,0.312,0.269,109.071,0,0,0,0,0,0,0,0,1,0,0,0
0.588,0.725,-7.635,1,0.0525,0.00705,0.297,0.183,0.278,150.072,0,0,1,0,0,0,0,0,0,0,0,0
0.535,0.414,-10.013,1,0.0313,0.83,1.74e-06,0.113,0.866,165.679,0,0,0,0,1,0,0,0,0,0,0,0
0.245,0.921,-12.764,1,0.161,1.18e-05,0.891,0.148,0.0929,116.678,0,1,0,0,0,0,0,0,0,0,0,0
0.629,0.76,-11.851,1,0.0957,0.96,0.885,0.231,0.896,144.114,0,0,0,0,0,0,0,0,0,0,1,0
0.568,0.812,-5.28,0,0.0805,0.171,0.0,0.252,0.267,130.177,0,0,1,0,0,0,0,0,0,0,0,0
0.94,0.511,-6.85,0,0.298,0.202,0.0,0.342,0.961,130.011,0,0,0,0,1,0,0,0,0,0,0,0
0.417,0.996,-5.197,1,0.116,0.00935,0.0304,0.296,0.281,123.399,0,0,0,0,0,0,0,0,0,1,0,0
0.769,0.527,-3.79,1,0.0436,0.429,0.0,0.197,0.958,125.967,0,0,0,1,0,0,0,0,0,0,0,0
0.868,0.542,-7.495,1,0.0759,0.98,0.0831,0.0439,0.944,95.609,1,0,0,0,0,0,0,0,0,0,0,0
0.825,0.685,-4.665,1,0.0602,0.387,0.000251,0.363,0.73,92.021,0,0,0,0,0,0,0,0,1,0,0,0
0.806,0.591,-13.786,0,0.182,0.0272,0.217,0.0947,0.738,178.161,0,0,0,0,1,0,0,0,0,0,0,0
0.382,0.821,-4.713,1,0.0471,0.00666,0.0,0.258,0.323,100.04,0,0,0,0,0,0,0,1,0,0,0,0
0.822,0.423,-11.737,0,0.254,0.368,0.0,0.0872,0.386,115.033,0,0,0,0,0,0,0,0,1,0,0,0
0.695,0.436,-21.401,0,0.0525,0.00858,0.601,0.527,0.489,123.663,0,0,0,1,0,0,0,0,0,0,0,0
0.551,0.446,-9.832,1,0.0344,0.48,0.0,0.125,0.222,112.876,0,0,1,0,0,0,0,0,0,0,0,0
0.401,0.68,-4.159,1,0.0399,0.759,0.0,0.28,0.666,80.691,0,0,0,0,0,0,0,1,0,0,0,0
0.133,0.965,-4.813,0,0.12,3.25e-06,0.865,0.28,0.0392,100.046,0,0,1,0,0,0,0,0,0,0,0,0
0.665,0.778,-4.42,0,0.0494,0.149,0.0,0.137,0.852,119.971,0,0,0,0,0,1,0,0,0,0,0,0
0.168,0.209,-19.681,1,0.0372,0.683,0.873,0.111,0.0711,64.458,0,0,0,0,0,1,0,0,0,0,0,0
0.221,0.929,-6.831,0,0.123,0.00323,0.822,0.0695,0.306,180.165,0,0,0,0,0,0,0,0,0,0,1,0
0.5,0.377,-9.045,1,0.0336,0.634,0.0,0.103,0.356,111.715,0,0,0,0,0,0,0,1,0,0,0,0
0.129,0.295,-14.716,1,0.0493,0.608,0.896,0.0476,0.0433,76.947,0,1,0,0,0,0,0,0,0,0,0,0
0.53,0.146,-15.653,1,0.0917,0.968,0.0318,0.0849,0.503,115.543,0,0,0,0,0,0,0,0,0,1,0,0
0.47,0.492,-12.184,1,0.032,0.928,0.000335,0.306,0.819,151.201,0,0,0,0,0,0,0,0,0,1,0,0
0.652,0.372,-9.151,1,0.0327,0.687,0.178,0.0907,0.266,126.034,1,0,0,0,0,0,0,0,0,0,0,0
0.393,0.899,-4.105,1,0.0491,0.000811,0.0,0.313,0.54,175.926,0,1,0,0,0,0,0,0,0,0,0,0
0.319,0.67,-7.276,1,0.0998,0.501,0.0,0.219,0.332,137.539,0,0,0,0,1,0,0,0,0,0,0,0
0.485,0.977,-5.022,1,0.11,0.000203,0.791,0.134,0.297,138.016,0,0,0,0,1,0,0,0,0,0,0,0
0.542,0.645,-5.616,1,0.035,0.457,0.0,0.294,0.746,62.899,0,0,0,0,0,0,0,0,0,1,0,0
0.799,0.568,-8.832,0,0.0495,0.00764,0.221,0.255,0.353,124.004,0,0,0,0,0,1,0,0,0,0,0,0
0.387,0.531,-4.788,1,0.029,0.00305,0.0,0.201,0.153,146.003,0,0,0,0,0,0,0,0,1,0,0,0
0.408,0.559,-6.007,0,0.0376,0.513,0.0,0.32,0.249,146.33,1,0,0,0,0,0,0,0,0,0,0,0
0.487,0.441,-11.297,1,0.0722,0.761,0.0,0.15,0.604,82.707,0,1,0,0,0,0,0,0,0,0,0,0
0.179,0.953,-2.686,1,0.202,1.5e-05,0.00109,0.363,0.337,153.955,0,0,0,0,0,1,0,0,0,0,0,0
0.572,0.836,-4.598,1,0.0367,0.231,0.0,0.361,0.73,125.977,0,0,0,0,0,0,0,0,0,1,0,0
0.552,0.416,-11.072,1,0.0317,0.888,0.000522,0.109,0.497,86.089,0,0,0,0,1,0,0,0,0,0,0,0
0.737,0.728,-7.198,0,0.0397,0.145,0.00139,0.0999,0.648,118.158,0,0,0,0,0,0,0,0,1,0,0,0
0.752,0.874,-7.716,0,0.0817,0.0342,0.864,0.175,0.154,129.009,0,1,0,0,0,0,0,0,0,0,0,0
0.634,0.666,-5.489,1,0.029,0.139,0.0,0.216,0.625,80.989,0,0,0,0,0,1,0,0,0,0,0,0
0.687,0.456,-7.841,1,0.0272,0.000103,0.439,0.152,0.0395,130.01,0,0,1,0,0,0,0,0,0,0,0,0
0.661,0.998,-3.746,1,0.116,0.0987,0.00851,0.828,0.254,105.044,0,0,0,0,0,0,0,1,0,0,0,0
0.695,0.973,-6.599,0,0.0336,0.00961,0.00266,0.0538,0.977,140.024,0,0,0,0,0,0,0,0,0,0,0,1
0.506,0.54,-12.697,0,0.918,0.923,0.0,0.89,0.656,82.212,0,0,0,0,0,0,0,0,1,0,0,0
0.671,0.673,-6.941,0,0.0444,0.15,5.16e-05,0.304,0.493,121.96,0,0,0,0,0,0,0,0,0,0,0,1
0.411,0.262,-9.754,1,0.0343,0.662,0.0866,0.0754,0.435,124.734,0,0,0,0,0,0,0,1,0,0,0,0
0.674,0.461,-5.73,0,0.0491,0.714,0.0,0.241,0.844,125.636,0,0,0,0,0,0,0,1,0,0,0,0
0.587,0.638,-4.205,1,0.0316,0.456,0.0,0.103,0.269,139.996,0,1,0,0,0,0,0,0,0,0,0,0
0.702,0.885,-4.278,1,0.087,0.0104,0.0,0.0705,0.344,124.097,0,0,0,0,0,0,0,0,1,0,0,0
0.735,0.525,-15.333,0,0.0721,0.585,0.0168,0.0617,0.965,89.068,0,0,0,0,1,0,0,0,0,0,0,0
0.281,0.181,-14.175,0,0.0409,0.878,0.00431,0.1,0.104,83.157,0,0,0,0,0,0,0,0,0,0,0,1
0.788,0.945,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,0,0,0,0,0,0,0,0,0,1,0,0
0.517,0.0493,-17.642,0,0.16,0.991,0.969,0.0926,0.316,123.396,0,0,0,0,0,0,0,0,0,1,0,0
0.596,0.735,-6.362,1,0.0332,0.0748,0.0,0.269,0.524,108.106,0,0,0,0,0,0,0,0,0,1,0,0
0.18,0.0862,-22.366,0,0.0387,0.983,0.375,0.104,0.039,78.536,0,0,1,0,0,0,0,0,0,0,0,0
0.334,0.472,-8.791,1,0.0277,0.6,3.62e-06,0.317,0.431,179.173,1,0,0,0,0,0,0,0,0,0,0,0
0.0,8.83e-05,-24.547,1,0.0,0.823,0.553,0.388,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
0.272,0.0314,-26.745,1,0.041,0.946,0.939,0.113,0.0741,116.587,0,0,0,0,0,0,0,0,0,1,0,0
0.646,0.798,-3.943,0,0.0626,0.689,0.0,0.106,0.544,88.096,0,0,0,0,0,0,0,0,0,0,0,1
0.621,0.72,-4.261,1,0.0375,0.158,1.08e-05,0.0902,0.831,78.918,0,0,0,0,0,0,0,0,0,1,0,0
0.785,0.807,-3.877,1,0.178,0.198,0.0,0.326,0.228,96.981,1,0,0,0,0,0,0,0,0,0,0,0
0.348,0.638,-4.907,1,0.0403,0.719,2.03e-05,0.255,0.299,186.826,0,0,0,0,0,0,0,1,0,0,0,0
0.345,0.707,-7.58,0,0.0816,0.00234,0.661,0.235,0.201,136.814,0,0,0,0,1,0,0,0,0,0,0,0
0.618,0.931,-2.06,1,0.0425,0.193,0.0,0.316,0.735,134.041,0,0,0,0,0,0,0,0,1,0,0,0
0.604,0.569,-5.828,1,0.0378,0.11,0.0,0.14,0.556,99.313,0,0,0,0,0,0,0,1,0,0,0,0
0.533,0.418,-9.351,0,0.0421,0.0652,0.0414,0.0912,0.262,147.868,0,0,1,0,0,0,0,0,0,0,0,0
0.341,0.903,-14.599,1,0.0741,0.000163,0.89,0.606,0.285,93.662,0,1,0,0,0,0,0,0,0,0,0,0
0.539,0.547,-11.391,1,0.0345,0.842,0.00771,0.0774,0.175,97.066,0,0,1,0,0,0,0,0,0,0,0,0
0.58,0.52,-5.999,1,0.42,0.0042,0.831,0.0904,0.0585,159.722,0,0,0,0,0,0,0,0,0,1,0,0
0.725,0.861,-6.901,0,0.0751,0.204,0.00127,0.245,0.819,125.659,0,0,0,0,0,0,0,0,0,0,0,1
0.459,0.439,-9.705,1,0.0508,0.561,0.0,0.0704,0.182,90.221,0,0,1,0,0,0,0,0,0,0,0,0
0.702,0.61,-10.075,1,0.0368,0.533,0.000631,0.379,0.332,119.975,0,0,0,0,0,1,0,0,0,0,0,0
0.719,0.557,-8.503,0,0.0365,0.0546,0.0235,0.0982,0.214,114.021,0,0,0,0,0,0,0,0,0,0,0,1
0.634,0.988,-0.201,1,0.043,0.0469,0.000684,0.495,0.91,128.022,0,0,0,0,1,0,0,0,0,0,0,0
0.531,0.438,-9.855,1,0.0476,0.816,0.0,0.104,0.605,121.836,0,0,0,0,0,0,0,0,0,1,0,0
0.482,0.421,-10.294,1,0.0526,0.171,0.0586,0.217,0.594,139.424,0,0,0,0,0,0,0,1,0,0,0,0
0.398,0.316,-7.031,1,0.0368,0.805,0.0,0.295,0.174,118.582,0,1,0,0,0,0,0,0,0,0,0,0
0.609,0.434,-9.478,1,0.0353,0.711,1.17e-06,0.148,0.777,152.166,0,0,0,1,0,0,0,0,0,0,0,0
0.595,0.952,-1.892,0,0.042,0.0269,0.671,0.109,0.59,159.996,0,0,0,0,0,1,0,0,0,0,0,0
0.651,0.96,-5.981,1,0.0447,0.000184,0.802,0.965,0.806,131.987,1,0,0,0,0,0,0,0,0,0,0,0
0.869,0.718,-7.903,1,0.0998,0.3,1.72e-05,0.503,0.561,137.983,0,0,0,0,0,0,0,1,0,0,0,0
0.603,0.789,-4.918,0,0.029,0.000244,1.52e-06,0.101,0.506,115.011,0,0,0,0,0,0,0,0,0,0,1,0
0.818,0.726,-6.694,0,0.216,0.0916,1.01e-06,0.106,0.345,92.013,0,0,0,0,0,0,0,1,0,0,0,0
0.511,0.453,-9.101,0,0.0924,0.623,1.08e-05,0.296,0.514,143.409,0,0,0,0,1,0,0,0,0,0,0,0
0.699,0.742,-6.557,0,0.193,0.18,0.0,0.161,0.89,96.714,0,0,0,0,0,0,0,1,0,0,0,0
0.607,0.137,-12.426,1,0.0571,0.756,1.78e-06,0.12,0.473,134.286,0,0,1,0,0,0,0,0,0,0,0,0
0.643,0.73,-6.999,1,0.0388,0.452,0.0,0.151,0.64,136.084,0,0,0,0,0,0,0,1,0,0,0,0
0.573,0.469,-7.817,0,0.0246,0.398,0.903,0.268,0.0995,109.983,0,0,0,0,1,0,0,0,0,0,0,0
0.168,0.0427,-15.065,1,0.041,0.978,0.912,0.362,0.0183,124.214,0,0,1,0,0,0,0,0,0,0,0,0
0.682,0.641,-8.904,1,0.0384,0.564,0.0,0.224,0.824,141.003,0,0,0,0,0,0,0,0,1,0,0,0
0.681,0.32,-13.895,0,0.132,0.956,0.885,0.0808,0.561,92.988,0,0,0,0,0,0,0,1,0,0,0,0
0.827,0.64,-9.778,1,0.236,0.207,0.0,0.0968,0.533,105.144,0,1,0,0,0,0,0,0,0,0,0,0
0.471,0.313,-9.413,1,0.0303,0.581,0.0,0.297,0.212,139.16,0,0,0,0,0,0,0,1,0,0,0,0
0.216,0.205,-23.763,1,0.0433,0.38,0.87,0.107,0.032,124.635,0,0,0,0,0,0,0,1,0,0,0,0
0.505,0.992,-2.542,0,0.105,0.00439,0.264,0.171,0.0558,149.955,0,0,0,0,0,1,0,0,0,0,0,0
0.681,0.253,-17.969,0,0.0457,0.77,3.43e-06,0.0919,0.767,94.867,0,0,0,0,1,0,0,0,0,0,0,0
0.64,0.427,-9.29,0,0.0241,0.0664,0.0,0.0579,0.529,149.703,0,0,0,0,0,1,0,0,0,0,0,0
0.743,0.735,-5.337,1,0.0382,0.00389,0.0,0.304,0.631,104.979,0,0,0,0,0,0,0,0,1,0,0,0
0.565,0.627,-6.151,1,0.0361,0.511,0.0,0.662,0.42,135.904,0,0,0,0,0,1,0,0,0,0,0,0
0.444,0.977,-3.492,1,0.0605,7.66e-05,0.417,0.103,0.413,93.98,0,0,1,0,0,0,0,0,0,0,0,0
0.561,0.898,-4.785,1,0.195,0.00024,0.00024,0.252,0.276,95.016,0,0,0,0,0,0,0,0,0,1,0,0
0.538,0.907,-6.877,1,0.0515,0.0567,9.07e-06,0.178,0.345,134.014,0,0,0,0,0,0,0,0,0,0,1,0
0.729,0.399,-4.868,1,0.095,0.803,0.92,0.11,0.475,170.198,0,0,0,0,0,0,0,0,1,0,0,0
0.395,0.955,-3.352,0,0.12,0.0176,0.0,0.585,0.283,168.005,1,0,0,0,0,0,0,0,0,0,0,0
0.626,0.4,-6.689,1,0.0251,0.798,0.0,0.151,0.401,97.565,0,0,0,0,0,0,0,1,0,0,0,0
0.426,0.881,-3.458,0,0.0403,0.0011,0.00279,0.124,0.384,140.004,0,0,0,0,1,0,0,0,0,0,0,0
0.792,0.419,-16.239,1,0.251,0.0134,0.873,0.112,0.423,135.982,0,1,0,0,0,0,0,0,0,0,0,0
0.794,0.627,-9.431,1,0.36,0.233,0.0,0.35,0.518,87.554,0,0,0,0,0,0,0,0,0,0,0,1
0.574,0.738,-4.752,0,0.0366,0.00522,0.00026,0.0749,0.42,155.018,0,0,0,0,1,0,0,0,0,0,0,0
0.459,0.727,-11.668,1,0.593,0.766,0.0,0.959,0.596,107.96,0,0,1,0,0,0,0,0,0,0,0,0
0.525,0.622,-11.557,1,0.0297,0.774,0.0327,0.286,0.239,99.958,0,0,0,0,0,0,0,0,0,0,0,1
0.526,0.959,-2.592,1,0.0581,0.00667,0.865,0.728,0.184,174.032,0,0,0,0,0,0,0,0,0,1,0,0
0.738,0.746,-4.906,0,0.0284,0.0952,0.0,0.12,0.842,112.306,0,0,0,0,1,0,0,0,0,0,0,0
0.871,0.314,-13.762,1,0.357,0.276,0.885,0.062,0.679,135.999,0,0,0,0,0,0,0,0,1,0,0,0
0.624,0.876,-7.885,1,0.0426,0.00955,0.818,0.0992,0.322,149.982,0,0,0,0,0,0,0,0,0,0,0,1
0.4,0.628,-13.767,1,0.845,0.773,0.0,0.784,0.315,84.43,0,0,0,1,0,0,0,0,0,0,0,0
0.331,0.269,-9.169,1,0.0322,0.857,0.0,0.0897,0.076,148.937,0,0,0,0,0,0,0,0,1,0,0,0
0.656,0.482,-10.191,0,0.0474,0.184,0.0526,0.0835,0.422,92.101,0,0,1,0,0,0,0,0,0,0,0,0
0.57,0.838,-6.17,1,0.0257,0.000186,0.0,0.08,0.454,105.977,0,0,1,0,0,0,0,0,0,0,0,0
0.268,0.0547,-25.052,0,0.0487,0.989,0.865,0.104,0.119,79.733,0,0,0,0,1,0,0,0,0,0,0,0
0.547,0.714,-8.839,1,0.0573,0.0516,0.0371,0.227,0.62,135.283,0,0,0,0,0,0,0,0,0,0,1,0
0.526,0.92,-3.866,1,0.0472,0.000124,0.0,0.371,0.615,109.86,0,0,0,1,0,0,0,0,0,0,0,0
0.607,0.678,-5.217,0,0.0519,0.02,5.72e-05,0.107,0.234,76.996,0,0,0,0,0,0,0,0,0,0,0,1
0.663,0.66,-6.623,1,0.29,0.0905,0.0,0.348,0.606,200.117,0,0,1,0,0,0,0,0,0,0,0,0
0.651,0.503,-8.729,1,0.0261,0.504,0.0,0.469,0.58,108.014,0,0,0,0,1,0,0,0,0,0,0,0
0.684,0.869,-6.994,1,0.0462,0.349,0.319,0.274,0.661,129.936,0,0,1,0,0,0,0,0,0,0,0,0
0.316,0.887,-9.173,0,0.09,2.03e-06,0.926,0.1,0.627,135.777,0,0,0,0,0,0,0,0,0,0,1,0
0.759,0.589,-12.313,1,0.0398,0.000566,0.62,0.0682,0.583,111.148,1,0,0,0,0,0,0,0,0,0,0,0
0.786,0.515,-5.663,0,0.082,0.552,0.0,0.11,0.873,87.213,1,0,0,0,0,0,0,0,0,0,0,0
0.798,0.682,-10.714,1,0.0541,0.00421,0.922,0.076,0.0706,121.994,0,0,0,0,0,1,0,0,0,0,0,0
0.413,0.947,-2.607,1,0.0582,0.000152,0.891,0.177,0.201,174.046,0,1,0,0,0,0,0,0,0,0,0,0
0.652,0.806,-3.875,0,0.0797,0.133,0.0,0.281,0.88,107.883,0,0,1,0,0,0,0,0,0,0,0,0
0.532,0.93,-2.522,1,0.0708,0.0026,0.0,0.342,0.259,133.928,0,1,0,0,0,0,0,0,0,0,0,0
0.487,0.716,-6.57,1,0.0378,0.502,6.35e-06,0.164,0.879,200.166,1,0,0,0,0,0,0,0,0,0,0,0
